id,submitdate,lastpage,startlanguage,seed,startdate,datestamp,ipaddr,G01Q30_researcher,G01Q30_code,department,sex,birth,year,order,entrance,entrance_other,locality,attempt,attempt_other,activities_education,activities_research,activities_entertainment,activities_socialnet,activities_busdevelop,activities_shopping,activities_gambling,activities_creativity,activities_other,frequency_friends,frequency_cultural,frequency_tavern,frequency_sports,frequency_museum,frequency_excursion,frequency_cinema,dropout_Aca01,dropout_Aca03,dropout_Aca04,dropout_Pers06,dropout_Pers08,dropout_Pers09,dropout_Inst12,dropout_Inst13,dropout_Inst14,dropout_Soc16,dropout_Soc20,dropout_SocNew,dropout_Eco22,dropout_Eco23,dropout_Eco24,affcomm_ac1,affcomm_ac2,affcomm_ac3,affcomm_ac4,affcomm_ac5,affcomm_ac6,burnout_ex01,burnout_ex03,burnout_ex04,burnout_md09,burnout_md11,burnout_md13,burnout_ci14,burnout_ci17,burnout_ci18,burnout_ei19,burnout_ei20,burnout_ei23,burnout_plc01,burnout_plc02,burnout_plc03,burnout_plc04,burnout_plc05,burnout_psc06,burnout_psc07,burnout_psc08,burnout_psc09,burnout_psc10,engagement_VI1,engagement_VI2,engagement_DE2,engagement_DE3,engagement_VI3,engagement_AB3,engagement_DE4,engagement_AB4,engagement_AB5,iat_TM01,iat_TM02,iat_EC03,iat_EC04,iat_TM05,iat_WN06,iat_WN07,iat_WN08,iat_WN09,iat_EC10,iat_EC11,iat_EC12,iat_EC13,iat_TM14,iat_EC15,iat_TM16,iat_TM17,iat_EC18,iat_EC19,iat_EC20,hads01,hads02,hads03,hads04,hads05,hads06,hads07,hads08,hads09,hads10,hads11,hads12,hads13,hads14,interviewtime,groupTime283,G01Q30Time,departmentTime,sexTime,birthTime,yearTime,orderTime,entranceTime,localityTime,attemptTime,activitiesTime,frequencyTime,groupTime282,dropoutTime,affcommTime,burnoutTime,engagementTime,iatTime,groupTime285,hads01Time,hads02Time,hads03Time,hads04Time,hads05Time,hads06Time,hads07Time,hads08Time,hads09Time,hads10Time,hads11Time,hads12Time,hads13Time,hads14Time,Dropout.irt,Academic.irt,Personal.irt,Institutional.irt,Social.irt,Economical.irt,IAT.irt,EmotionalConflict.irt,TimeManagement.irt,WorkNeglect.irt,Burnout.irt,Exhaustion.irt,MentalDistance.irt,CognitiveImpairment.irt,EmotionalImpairment.irt,Psychologic.irt,Psychosomatic.irt,Engagement.irt,Absorption.irt,Dedication.irt,Vigor.irt,AffeComm.irt,HADS.irt,Anxiety.irt,Depression.irt,Burnout,Exhaustion,MentalDistance,CognitiveImpairment,EmotionalImpairment,PsychologicalComplaints,PsychosomaticComplaints,Engagement,Absorption,Dedication,Vigor,Dropout,Academic,Personal,Institutional,Social,Economical,Anxiety,Depression,IntAdd,EmotionalConflict,TimeManagement,WorkNeglect,IATscore,Salience,ExcUse,Neglect,Anticipation,LackControl,NeglectSL
2786,2/19/2024 15:53:02,3,el,1448516502,2/19/2024 15:46:05,2/19/2024 15:53:02,85.75.98.0,Α,2456,tepek,2,2005,1,3,1,#N/A,N,1,#N/A,#N/A,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,2,5,1,2,4,3,5,5,4,1,1,7,4,3,1,1,1,7,4,2,1,SQ007,SQ004,SQ001,SQ001,SQ002,SQ004,3,2,2,3,2,5,3,5,5,4,4,5,1,3,2,1,1,1,4,4,1,5,4,4,4,4,1,1,6,6,4,4,4,0,3,5,0,1,0,3,3,2,2,0,0,3,2,3,2,0,0,A1,D0,D2,A2,A2,D0,D0,A2,A3,D1,D4,A1,A0,D2,"413,36","75,82",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"258,01",#N/A,#N/A,#N/A,#N/A,#N/A,"79,53",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"73,8",53,29,90,97,100,59,72,68,37,"78,75",24,92,99,100,5,83,87,79,85,97,11,"57,5",63,52,"3,58333333333333","2,33333333333333","3,33333333333333","4,33333333333333","4,33333333333333","1,6",3,"3,77777777777778","3,66666666666667","4,66666666666667",3,"4,06666666666667","3,33333333333333",1,"5,33333333333333",5,"5,66666666666667","1,42857142857143","1,14285714285714","1,85","1,5",3,1,"1,85","1,6",2,1,"1,5","3,33333333333333","1,5"
2787,2/19/2024 15:58:08,3,el,1204545352,2/19/2024 15:53:15,2/19/2024 15:58:08,85.75.98.0,Α,2457,tepek,2,2003,1,1,4,#N/A,1,2,#N/A,1,1,1,1,#N/A,#N/A,#N/A,1,#N/A,4,3,4,4,2,3,4,5,6,6,1,1,7,7,7,6,3,4,6,6,6,6,SQ007,SQ007,SQ002,SQ002,SQ002,SQ006,2,4,2,2,2,2,2,2,2,2,2,2,1,4,3,2,3,2,4,4,4,3,5,5,5,5,3,3,5,3,5,3,1,1,0,0,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,A1,D1,D0,A1,A2,D1,D1,A1,A0,D0,D4,A0,A1,D0,"290,27","83,39",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"164,94",#N/A,#N/A,#N/A,#N/A,#N/A,"41,94",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"23,4",30,29,2,29,27,30,32,17,41,"48,5",49,59,8,78,42,92,"93,3333333333333",83,97,100,7,"42,5",47,38,"2,16666666666667","2,66666666666667",2,2,2,"2,6","3,4","4,33333333333333","3,66666666666667",5,"4,33333333333333","2,06666666666667","2,33333333333333",1,"1,33333333333333","3,66666666666667",2,1,"0,857142857142857","0,6","0,1",1,"1,25","0,6",0,"0,8","1,33333333333333","0,5","0,666666666666667","0,5"
2788,2/19/2024 16:04:56,3,el,1157164303,2/19/2024 15:58:42,2/19/2024 16:04:56,85.75.98.0,Α,2458,tepek,2,1980,1,2,2,#N/A,N,3,#N/A,1,#N/A,#N/A,1,#N/A,1,#N/A,1,#N/A,2,3,2,4,3,2,2,6,6,6,1,1,6,6,2,5,3,2,4,5,6,6,SQ007,SQ005,SQ003,SQ002,SQ002,SQ006,2,1,1,1,1,1,2,1,1,1,1,1,2,3,2,1,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,4,3,3,2,1,0,3,1,0,0,2,1,0,2,3,3,3,2,0,1,A1,D0,D0,A1,A1,D1,D0,A2,A0,D0,D4,A0,A0,D0,"370,93","187,08",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"139,39",#N/A,#N/A,#N/A,#N/A,#N/A,"44,46",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"39,8",21,36,40,57,45,"53,6666666666667",70,61,30,"15,5",3,20,1,38,8,81,98,97,97,100,9,25,28,22,"1,16666666666667","1,33333333333333",1,"1,33333333333333",1,2,"2,8",5,5,5,5,"2,86666666666667",2,"1,33333333333333","3,66666666666667",5,"2,33333333333333","0,714285714285714","0,571428571428571","1,7","1,4","2,66666666666667",1,"1,7","0,8","2,4","0,333333333333333","2,5","2,33333333333333","2,5"
2789,2/19/2024 16:09:33,3,el,403070837,2/19/2024 16:05:11,2/19/2024 16:09:33,85.75.98.0,Α,2459,tepek,2,2005,1,2,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,#N/A,#N/A,1,#N/A,4,2,3,4,2,2,2,6,6,4,1,1,6,5,4,6,3,3,3,6,5,6,SQ007,SQ005,SQ004,SQ003,SQ004,SQ005,2,3,2,1,1,2,3,3,2,3,2,2,4,4,3,2,2,1,1,2,3,4,4,4,5,5,4,5,6,6,5,4,1,0,1,1,3,3,2,1,0,1,0,1,3,1,2,2,2,0,0,A1,D1,D1,A0,A2,D0,D1,A1,A2,D1,D4,A1,A1,D0,"258,53","58,01",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"149,14",#N/A,#N/A,#N/A,#N/A,#N/A,"51,38",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"32,8",31,36,18,42,37,51,47,46,60,"46,5",29,23,47,87,54,57,"98,3333333333333",98,98,99,29,55,57,53,"2,16666666666667","2,33333333333333","1,33333333333333","2,66666666666667","2,33333333333333",3,"2,2","4,88888888888889","5,33333333333333","5,33333333333333",4,"2,86666666666667","2,66666666666667","1,33333333333333",3,5,"2,33333333333333","1,14285714285714",1,"1,4","0,6","2,16666666666667","2,25","1,4","0,4",2,2,2,"1,66666666666667","0,5"
2790,2/19/2024 16:15:36,3,el,1132317994,2/19/2024 16:09:46,2/19/2024 16:15:36,85.75.98.0,Α,2460,tepek,2,2005,1,1,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,#N/A,#N/A,4,2,3,4,2,3,3,5,3,4,4,2,4,5,3,3,4,2,6,6,6,6,SQ005,SQ006,SQ003,SQ004,SQ004,SQ004,4,4,3,3,2,2,4,4,3,2,1,1,4,3,3,2,2,1,2,3,2,2,2,2,3,3,1,3,3,3,3,4,2,0,1,2,2,1,2,1,2,2,3,3,4,1,4,3,3,1,1,A1,D1,D1,A1,A0,D0,D0,A0,A0,D0,D4,A0,A1,D1,"346,17","75,69",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"223,36",#N/A,#N/A,#N/A,#N/A,#N/A,"47,12",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"57,2",73,89,68,29,27,"66,3333333333333",78,75,46,"76,5",90,75,94,47,40,58,"24,6666666666667",41,22,11,44,31,28,34,"2,75","3,66666666666667","2,33333333333333","3,66666666666667","1,33333333333333","2,8",2,"2,55555555555556",3,3,"1,66666666666667","3,53333333333333",4,"3,33333333333333","4,33333333333333",4,2,"0,571428571428571","0,857142857142857","2,1","1,7","3,16666666666667","1,5","2,1",2,"2,8","1,66666666666667","1,5",3,"0,5"
2791,2/19/2024 16:20:58,3,el,1944664120,2/19/2024 16:16:05,2/19/2024 16:20:58,85.75.98.0,Α,2461,tepek,1,2005,1,2,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,1,3,5,2,3,2,4,5,4,1,1,5,7,2,4,4,2,5,7,6,7,SQ005,SQ004,SQ003,SQ005,SQ003,SQ006,3,2,1,3,1,3,4,4,3,2,1,1,1,2,1,1,2,1,1,2,2,2,2,3,5,4,1,0,5,2,4,4,1,0,2,3,4,0,2,3,2,1,3,1,1,1,4,3,4,0,0,A1,D1,D1,A0,A1,D1,D0,A1,A1,D0,D1,A0,A0,D3,"289,69","71,6",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"171,44",#N/A,#N/A,#N/A,#N/A,#N/A,"46,65",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"38,8",65,44,46,29,10,"66,6666666666667",69,64,67,"50,25",12,48,94,47,1,43,"56,6666666666667",28,90,52,42,"47,5",26,69,"2,33333333333333",2,"2,33333333333333","3,66666666666667","1,33333333333333","1,4","1,6","2,88888888888889",2,"4,66666666666667",2,"2,93333333333333","3,66666666666667","1,66666666666667","3,66666666666667","4,33333333333333","1,33333333333333","0,571428571428571","0,857142857142857","1,95","1,4","2,66666666666667","2,25","1,95","1,4",2,3,"0,5","3,33333333333333",1
2792,2/19/2024 16:26:32,3,el,1985573907,2/19/2024 16:21:12,2/19/2024 16:26:32,85.75.98.0,Α,2462,tepek,2,2005,1,1,1,#N/A,N,1,#N/A,#N/A,1,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,4,2,4,4,2,3,3,4,4,4,2,2,6,4,5,4,5,6,6,3,4,6,SQ006,SQ004,SQ004,SQ004,SQ002,SQ005,4,3,3,2,2,3,4,4,4,3,3,3,4,4,4,2,4,2,2,3,3,3,3,2,3,3,2,5,3,3,6,4,3,0,0,2,3,3,2,1,1,1,2,1,4,1,1,2,2,2,0,A1,D1,D1,A1,A1,D0,D1,A1,A2,D0,D4,A1,A1,D2,"318,78","95,06",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"180,91",#N/A,#N/A,#N/A,#N/A,#N/A,"42,81",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"54,2",74,64,43,0,90,"58,6666666666667",58,58,60,"85,25",78,67,97,99,77,75,54,97,22,43,26,"51,5",55,48,"3,16666666666667","3,33333333333333","2,33333333333333",4,3,"3,6","2,6","3,33333333333333","4,66666666666667",3,"2,33333333333333","3,13333333333333",4,2,"3,66666666666667","2,33333333333333","3,66666666666667","1,14285714285714","1,14285714285714","1,75",1,"2,66666666666667","2,25","1,75","1,4","2,6",2,2,"1,66666666666667",0
2793,2/19/2024 16:31:47,3,el,1337751009,2/19/2024 16:27:02,2/19/2024 16:31:47,85.75.98.0,Α,2463,tepek,2,2005,1,4,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,2,3,2,1,2,2,6,4,4,1,1,5,6,4,6,3,2,5,6,6,6,SQ006,SQ005,SQ004,SQ004,SQ004,SQ004,3,3,3,2,3,3,2,2,2,2,2,2,3,5,4,4,3,1,1,2,3,3,2,2,3,3,2,3,6,6,5,4,2,0,2,1,4,2,1,2,1,1,1,1,1,1,3,5,2,1,0,#N/A,D1,D0,A1,A2,D0,D0,A2,A2,D0,D4,A2,A1,D0,"282,11","62,07",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"141,43",#N/A,#N/A,#N/A,#N/A,#N/A,"78,61",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"38,2",51,44,12,57,27,"60,3333333333333",58,63,60,61,64,94,8,78,92,53,"55,6666666666667",96,50,21,48,"46,5",70,23,"2,41666666666667",3,"2,66666666666667",2,2,"3,8",2,"3,55555555555556","4,66666666666667",4,2,"2,86666666666667","3,33333333333333","1,66666666666667","2,66666666666667","4,66666666666667",2,"1,5","0,571428571428571","1,75",1,"2,66666666666667","2,25","1,75",1,"1,8","2,33333333333333","1,5",3,1
2794,2/19/2024 16:36:34,3,el,220662103,2/19/2024 16:32:06,2/19/2024 16:36:34,85.75.98.0,Α,2464,tepek,2,2005,1,3,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,1,#N/A,4,2,3,3,3,2,2,5,6,5,2,1,6,6,5,5,1,1,4,6,6,6,SQ005,SQ007,SQ006,SQ006,SQ005,SQ005,3,3,3,3,2,3,4,4,3,3,2,2,2,4,4,2,4,3,2,2,2,2,3,2,4,5,4,4,5,5,4,3,1,1,1,2,3,1,3,1,3,2,3,1,0,2,3,2,2,1,0,A1,D2,D1,A1,A2,D0,D1,A1,A2,D0,D1,A3,A1,D0,"264,89","64,52",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"155,39",#N/A,#N/A,#N/A,#N/A,#N/A,"44,98",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"44,6",36,48,15,97,27,"57,3333333333333",74,39,59,"81,75",64,82,94,87,69,66,"78,6666666666667",88,89,59,94,"66,5",63,70,"2,91666666666667",3,"2,66666666666667","3,66666666666667","2,33333333333333","3,2","2,2",4,"4,33333333333333","4,66666666666667",3,3,"2,66666666666667","1,66666666666667","2,66666666666667",6,2,"1,28571428571429","0,571428571428571","1,75","1,6","1,83333333333333",2,"1,75",2,"1,2","2,33333333333333","1,5","2,33333333333333",1
2795,2/19/2024 16:40:58,3,el,1191485956,2/19/2024 16:36:46,2/19/2024 16:40:58,85.75.98.0,Α,2465,tepek,2,2005,1,2,1,#N/A,N,1,#N/A,#N/A,1,1,1,#N/A,1,#N/A,#N/A,#N/A,3,2,3,2,2,3,3,4,6,5,2,2,6,6,6,4,2,2,7,4,4,4,SQ002,SQ002,SQ006,SQ005,SQ005,SQ002,2,2,2,3,3,3,3,4,3,2,2,2,3,5,3,4,3,3,2,3,5,3,2,2,2,3,2,5,5,5,2,3,2,2,1,3,1,2,3,0,2,3,1,0,2,2,4,4,2,1,1,A1,D1,D1,A1,A2,D0,D1,A1,A1,D0,D4,A2,A0,D2,"248,33","61,81",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"141,37",#N/A,#N/A,#N/A,#N/A,#N/A,"45,15",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"61,2",48,64,18,83,93,"63,6666666666667",72,73,46,"68,5",14,98,84,78,86,88,"33,6666666666667",58,22,21,95,43,38,48,"2,58333333333333",2,3,"3,33333333333333",2,"3,6","3,2","3,11111111111111",4,"3,33333333333333",2,"3,2",3,2,"2,66666666666667","4,33333333333333",4,"0,857142857142857","1,14285714285714","1,95","1,5",3,"1,5","1,95","1,2",2,"1,33333333333333","2,5","3,66666666666667","1,5"
2796,2/19/2024 16:45:29,3,el,1433865382,2/19/2024 16:41:19,2/19/2024 16:45:29,85.75.98.0,Α,2466,tepek,2,2005,1,2,1,#N/A,N,1,#N/A,#N/A,#N/A,1,#N/A,#N/A,1,1,1,#N/A,5,2,4,4,2,2,3,6,4,5,1,1,6,5,6,7,3,2,5,5,6,6,SQ005,SQ005,SQ005,SQ002,SQ004,SQ004,3,2,2,2,1,3,3,3,3,3,1,1,5,2,2,1,3,1,3,3,3,2,2,3,3,5,1,2,5,5,4,4,0,0,1,2,4,0,2,1,2,1,2,1,5,1,3,1,1,0,0,A1,D1,D0,A0,A1,D0,D1,A2,A1,D0,D4,A1,A1,D0,"246,85","57,22",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"146,14",#N/A,#N/A,#N/A,#N/A,#N/A,"43,49",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"37,2",44,36,4,57,45,"54,6666666666667",55,57,52,"44,75",24,37,62,56,11,71,68,76,76,52,31,39,46,32,"2,25","2,33333333333333",2,3,"1,66666666666667","2,6","2,4","3,33333333333333","3,66666666666667","4,33333333333333",2,"2,66666666666667",3,"1,33333333333333",2,"4,66666666666667","2,33333333333333",1,"0,714285714285714","1,55","0,9","2,5","1,75","1,55","1,2",2,"2,33333333333333","0,5",2,"0,5"
2797,2/19/2024 22:28:40,3,el,1157068742,2/19/2024 22:22:55,2/19/2024 22:28:40,85.75.98.0,Α,2467,tepek,2,2005,1,1,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,1,#N/A,4,2,4,4,2,2,2,6,3,4,2,1,5,5,4,4,3,2,5,7,7,7,SQ005,SQ005,SQ004,SQ004,SQ004,SQ006,3,3,3,2,2,4,3,3,3,2,2,2,3,4,4,2,3,3,2,2,2,2,2,2,3,4,2,2,5,5,3,3,2,0,2,2,4,1,2,1,2,2,1,1,3,1,4,3,2,1,1,A1,D1,D1,A1,A2,D1,D2,A1,A2,D0,D4,A0,A1,D1,"343,46","70,72",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"227,78",#N/A,#N/A,#N/A,#N/A,#N/A,"44,96",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45,4",62,56,44,57,8,"63,6666666666667",67,68,56,"69,5",64,74,62,78,69,66,"44,6666666666667",55,58,21,46,"62,5",63,62,"2,66666666666667",3,"2,66666666666667",3,2,"3,2","2,2","3,11111111111111","3,33333333333333",4,2,3,"3,66666666666667",2,"3,66666666666667","4,66666666666667",1,"1,28571428571429","1,28571428571429","1,9","1,3","2,83333333333333",2,"1,9","1,2","2,2","2,33333333333333","1,5",3,1
2798,2/19/2024 22:35:45,3,el,1368321732,2/19/2024 22:29:21,2/19/2024 22:35:45,85.75.98.0,Α,2468,tepek,2,2005,1,4,1,#N/A,N,1,#N/A,#N/A,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,3,3,2,3,3,3,5,3,5,5,2,3,2,2,4,1,7,7,7,1,7,SQ006,SQ007,SQ005,SQ002,SQ002,SQ007,3,4,4,4,2,3,3,3,3,2,2,2,4,4,4,5,2,4,5,2,2,2,1,2,3,2,1,5,5,5,4,3,3,0,0,0,2,0,2,3,3,1,0,0,3,1,4,3,4,0,1,A1,D3,D1,A2,A2,D0,D2,A0,A2,D1,D1,A0,A1,D0,"382,58","69,07",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"262,93",#N/A,#N/A,#N/A,#N/A,#N/A,"50,58",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"66,4",67,95,84,41,45,"59,6666666666667",58,63,58,"81,5",93,93,62,78,92,88,"39,3333333333333",92,24,2,13,"76,5",64,89,"2,91666666666667","3,66666666666667",3,3,2,"3,8",3,"3,11111111111111","4,66666666666667","3,33333333333333","1,33333333333333","3,8","3,66666666666667",4,"5,33333333333333",3,3,"1,28571428571429",1,"1,65",1,"2,66666666666667","1,75","1,65","0,8","2,8","2,33333333333333","0,5","2,33333333333333",0
2799,2/19/2024 22:43:43,3,el,287991736,2/19/2024 22:36:33,2/19/2024 22:43:43,85.75.98.0,Α,2469,tepek,2,2005,1,2,1,#N/A,N,1,#N/A,#N/A,1,1,1,#N/A,#N/A,#N/A,1,#N/A,4,3,4,4,3,3,3,4,5,6,2,2,4,6,5,6,2,2,7,7,5,7,SQ005,SQ006,SQ006,SQ005,SQ004,SQ007,2,2,3,2,1,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,1,1,2,2,1,1,2,2,2,3,2,0,0,1,4,1,2,1,1,1,0,0,3,0,2,2,1,0,0,A1,D1,D1,A1,A2,D0,D1,A1,A1,D0,D4,A1,A2,D0,"426,03","60,17",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"286,61",#N/A,#N/A,#N/A,#N/A,#N/A,"79,25",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"46,6",52,77,8,83,13,"46,6666666666667",38,46,56,"41,5",28,37,23,78,47,82,"2,33333333333333",5,2,0,73,"56,5",72,41,"2,16666666666667","2,33333333333333",2,"2,33333333333333",2,"2,8","2,8","1,55555555555556","1,66666666666667",2,1,"2,8",3,"2,66666666666667","2,33333333333333","4,33333333333333","1,66666666666667","1,42857142857143","0,857142857142857","1,2","0,3","2,16666666666667",2,"1,2","0,2","1,8","2,33333333333333",1,"1,66666666666667",0
2800,2/19/2024 22:50:55,3,el,1999753788,2/19/2024 22:44:19,2/19/2024 22:50:55,85.75.98.0,Α,2470,tepek,1,2004,1,1,1,#N/A,N,1,#N/A,1,#N/A,#N/A,1,#N/A,1,1,#N/A,#N/A,3,2,4,2,1,3,2,5,4,4,4,2,3,3,3,5,3,5,6,2,2,4,SQ002,SQ005,SQ005,SQ003,SQ006,SQ002,4,4,3,3,1,1,4,4,5,5,3,4,2,4,5,5,2,3,3,2,4,3,3,1,1,3,1,5,3,5,5,1,2,1,1,3,3,2,4,4,4,3,2,2,1,2,0,0,2,3,2,A1,D0,D0,A3,A2,D2,D1,A2,A3,D0,D4,A2,A0,D1,"392,54","83,41",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"205,28",#N/A,#N/A,#N/A,#N/A,#N/A,"103,85",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"66,2",63,92,58,18,100,65,88,19,88,"81,25",90,37,98,100,94,85,34,97,3,2,83,55,69,41,"3,41666666666667","3,66666666666667","1,66666666666667","4,33333333333333",4,"3,6",3,3,5,"2,33333333333333","1,66666666666667","4,06666666666667","3,66666666666667","3,66666666666667","4,33333333333333","3,33333333333333","5,33333333333333","1,57142857142857",1,"2,1","2,2","1,16666666666667","3,25","2,1","2,6","1,6","3,66666666666667","2,5",1,1
2801,2/20/2024 18:55:19,3,el,679142595,2/20/2024 18:49:50,2/20/2024 18:55:19,78.87.218.0,Β,56,geolo,1,#N/A,1,3,4,#N/A,N,2,#N/A,#N/A,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,2,2,3,2,2,3,5,5,5,6,6,3,2,2,2,2,1,3,4,4,4,SQ003,SQ003,SQ004,SQ005,SQ003,SQ003,4,3,3,3,1,3,4,4,3,3,3,3,4,4,4,4,3,2,2,3,4,1,1,2,2,1,1,1,2,1,2,4,4,0,1,4,2,0,4,2,4,3,3,0,4,3,#N/A,4,3,1,4,A2,#N/A,D3,A1,A2,D0,D2,A2,A2,D2,D2,A2,A3,D1,"325,81","106,25",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"172,75",#N/A,#N/A,#N/A,#N/A,#N/A,"46,81",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,46,100,94,92,93,"81,3333333333333",89,89,66,"79,75",78,48,94,99,89,73,"1,33333333333333",2,0,2,67,"94,5",94,95,"3,08333333333333","3,33333333333333","2,33333333333333","3,66666666666667",3,"3,8","2,4","1,44444444444444","1,33333333333333","1,66666666666667","1,33333333333333","4,93333333333333",3,"5,66666666666667",6,6,4,"2,14285714285714","1,5","2,63157894736842","2,2",4,2,"2,63157894736842","2,2","3,8","2,66666666666667","1,5",4,"0,5"
